DrugRecordID,FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE,Hospital Name,Facility ID,Address,City/Town,State,ZIP Code,Year,Month,Quarter,DURATION_DAYS,MedianIncome,Population,UnemploymentRate,PovertyRate,BachelorsDegreeOrHigher
8141,6,IP,Stimulants overdose,Age,55+ Years,11,2023-11-01,2023-11-30,5.0,Percent,CAREWELL HEALTH MEDICAL CENTER,310083,300 CENTRAL AVE,EAST ORANGE,NJ,7018,2023,11,2023Q4,29,99781.0,4994974.0,4.05,12.02,34.88
8142,6,IP,Cannabis overdose,Age,55+ Years,11,2023-11-01,2023-11-30,0.0,Percent,DINI-TOWNSEND HOSPITAL AT NNMH,294000,480 GALLETTI WAY,SPARKS,NV,89431,2023,11,2023Q4,29,76364.0,4989171.0,3.98,12.02,35.12
8143,6,IP,Benzodiazepine overdose,Age,55+ Years,11,2023-11-01,2023-11-30,7.5,Percent,UNITY PSYCHIATRIC CARE - HUNTSVILLE,014018,"5315 MILLENIUM DRIVE, NW",HUNTSVILLE,AL,35806,2023,11,2023Q4,29,62212.0,4977698.0,3.92,11.89,35.03
8144,6,IP,Stimulants overdose,Age,55+ Years,12,2023-12-01,2023-12-31,6.12244898,Percent,SUTTER CENTER FOR PSYCHIATRY,054096,7700 FOLSOM BLVD,SACRAMENTO,CA,95826,2023,12,2023Q4,30,95521.0,4977549.0,4.0,11.91,35.07
8145,6,IP,Cannabis overdose,Age,55+ Years,12,2023-12-01,2023-12-31,4.081632653,Percent,"COOLEY DICKINSON HOSPITAL INC,THE",220015,30 LOCUST STREET,NORTHAMPTON,MA,1061,2023,12,2023Q4,30,99858.0,5022434.0,4.05,11.95,34.94
8146,6,IP,Benzodiazepine overdose,Age,55+ Years,12,2023-12-01,2023-12-31,0.0,Percent,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,01019F,215 PERRY HILL ROAD,MONTGOMERY,AL,36109,2023,12,2023Q4,30,62212.0,4977698.0,3.92,11.89,35.03
8147,6,IP,Stimulants overdose,Age,55+ Years,13,2024-01-01,2024-01-31,9.523809524,Percent,BOISE VA MEDICAL CENTER,13003F,500 W. FORT STREET,BOISE,ID,83702,2024,1,2024Q1,30,77186.0,4991549.0,3.99,11.88,34.91
8148,6,IP,Cannabis overdose,Age,55+ Years,13,2024-01-01,2024-01-31,2.380952381,Percent,COMMUNITY HOSPITAL OF STAUNTON,141306,400 N CALDWELL ST,STAUNTON,IL,62088,2024,1,2024Q1,30,81335.0,4994972.0,4.05,11.95,35.05
8149,6,IP,Benzodiazepine overdose,Age,55+ Years,13,2024-01-01,2024-01-31,11.9047619,Percent,"NORTHEAST GEORGIA MEDICAL CENTER, INC",110029,743 SPRING STREET,GAINESVILLE,GA,30501,2024,1,2024Q1,30,75989.0,4988915.0,3.92,12.1,34.97
8150,6,IP,Stimulants overdose,Age,55+ Years,14,2024-02-01,2024-02-29,5.263157895,Percent,GENOA COMMUNITY HOSPITAL,281312,"P O BOX 310, 706 EWING AVE",GENOA,NE,68640,2024,2,2024Q1,28,75956.0,4994672.0,3.97,11.98,35.14
8151,6,IP,Cannabis overdose,Age,55+ Years,14,2024-02-01,2024-02-29,0.0,Percent,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,143300,"225 E CHICAGO AVE, BOX 140",CHICAGO,IL,60611,2024,2,2024Q1,28,81335.0,4994972.0,4.05,11.95,35.05
8152,6,IP,Benzodiazepine overdose,Age,55+ Years,14,2024-02-01,2024-02-29,7.894736842,Percent,CARILION NEW RIVER VALLEY MEDICAL CENTER,490042,2900 LAMB CIRCLE,CHRISTIANSBURG,VA,24073,2024,2,2024Q1,28,91897.0,5007068.0,3.94,11.96,34.91
8153,6,IP,Stimulants overdose,Age,55+ Years,15,2024-03-01,2024-03-31,4.761904762,Percent,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,364029,35900 EUCLID AVENUE,WILLOUGHBY,OH,44094,2024,3,2024Q1,30,68786.0,5014783.0,3.97,12.11,34.89
8154,6,IP,Cannabis overdose,Age,55+ Years,15,2024-03-01,2024-03-31,0.0,Percent,KALKASKA MEMORIAL HEALTH CENTER,231301,419 S CORAL,KALKASKA,MI,49646,2024,3,2024Q1,30,70950.0,5013530.0,4.0,12.01,35.02
8155,6,IP,Benzodiazepine overdose,Age,55+ Years,15,2024-03-01,2024-03-31,4.761904762,Percent,TRISTAR GREENVIEW REGIONAL HOSPITAL,180124,1801 ASHLEY CIRCLE,BOWLING GREEN,KY,42104,2024,3,2024Q1,30,62817.0,4994795.0,4.05,11.91,35.02
8156,6,IP,Stimulants overdose,Age,55+ Years,16,2024-04-01,2024-04-30,11.36363636,Percent,HARLAN ARH HOSPITAL,180050,81 BALL PARK ROAD,HARLAN,KY,40831,2024,4,2024Q2,29,62817.0,4994795.0,4.05,11.91,35.02
8157,6,IP,Cannabis overdose,Age,55+ Years,16,2024-04-01,2024-04-30,4.545454545,Percent,"SAINT FRANCIS HOSPITAL, INC",370091,6161 SOUTH YALE,TULSA,OK,74136,2024,4,2024Q2,29,63248.0,4990612.0,4.08,12.01,34.86
8158,6,IP,Benzodiazepine overdose,Age,55+ Years,16,2024-04-01,2024-04-30,6.818181818,Percent,ACADIA ST LANDRY,191319,810 SOUTH BROADWAY STREET,CHURCH POINT,LA,70525,2024,4,2024Q2,29,59669.0,4985818.0,4.07,11.91,35.05
8159,6,IP,Stimulants overdose,Age,55+ Years,17,2024-05-01,2024-05-31,12.82051282,Percent,FAYETTE MEDICAL CENTER,010045,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,2024,5,2024Q2,30,64049.0,4990740.0,4.06,12.09,35.11
8160,6,IP,Cannabis overdose,Age,55+ Years,17,2024-05-01,2024-05-31,0.0,Percent,LOUIS A WEISS MEMORIAL HOSPITAL,140082,4646 N MARINE DRIVE,CHICAGO,IL,60640,2024,5,2024Q2,30,81335.0,4994972.0,4.05,11.95,35.05
8161,6,IP,Benzodiazepine overdose,Age,55+ Years,17,2024-05-01,2024-05-31,7.692307692,Percent,SAN MATEO MEDICAL CENTER,050113,222 W 39TH AVE,SAN MATEO,CA,94403,2024,5,2024Q2,30,97901.0,4989131.0,3.96,11.99,34.93
8162,6,IP,Stimulants overdose,Age,55+ Years,18,2024-06-01,2024-06-30,6.976744186,Percent,GRADY MEMORIAL HOSPITAL,110079,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,2024,6,2024Q2,29,75989.0,4988915.0,3.92,12.1,34.97
8162,6,IP,Stimulants overdose,Age,55+ Years,18,2024-06-01,2024-06-30,6.976744186,Percent,GRADY MEMORIAL HOSPITAL,360210,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,2024,6,2024Q2,29,68786.0,5014783.0,3.97,12.11,34.89
8162,6,IP,Stimulants overdose,Age,55+ Years,18,2024-06-01,2024-06-30,6.976744186,Percent,GRADY MEMORIAL HOSPITAL,370054,2220 IOWA STREET,CHICKASHA,OK,73018,2024,6,2024Q2,29,63248.0,4990612.0,4.08,12.01,34.86
8163,6,IP,Cannabis overdose,Age,55+ Years,18,2024-06-01,2024-06-30,0.0,Percent,HENRY FORD HEALTH WYANDOTTE HOSPITAL,230146,2333 BIDDLE AVE,WYANDOTTE,MI,48192,2024,6,2024Q2,29,70950.0,5013530.0,4.0,12.01,35.02
8164,6,IP,Benzodiazepine overdose,Age,55+ Years,18,2024-06-01,2024-06-30,2.325581395,Percent,HOSPITAL MENONITA PONCE,400113,CARR PR 506 KM 1 0 BO COTO LAUREL,PONCE,PR,780,2024,6,2024Q2,29,76514.0,5007366.0,4.06,11.88,35.02
8165,6,IP,Stimulants overdose,Age,55+ Years,19,2024-07-01,2024-07-31,8.333333333,Percent,ST VINCENTS BLOUNT,011305,150 GILBREATH DRIVE,ONEONTA,AL,35121,2024,7,2024Q3,30,64049.0,4990740.0,4.06,12.09,35.11
8166,6,IP,Cannabis overdose,Age,55+ Years,19,2024-07-01,2024-07-31,2.083333333,Percent,OCONOMOWOC MEMORIAL HOSPITAL,520062,791 E SUMMIT AVE,OCONOMOWOC,WI,53066,2024,7,2024Q3,30,75939.0,5005902.0,4.01,12.1,35.13
8167,6,IP,Benzodiazepine overdose,Age,55+ Years,19,2024-07-01,2024-07-31,4.166666667,Percent,OKLAHOMA CITY VA MEDICAL CENTER,37014F,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,2024,7,2024Q3,30,63248.0,4990612.0,4.08,12.01,34.86
8168,6,IP,Stimulants overdose,Age,55+ Years,20,2024-08-01,2024-08-31,10.0,Percent,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,402 EAST SECOND STREET,DULUTH,MN,55805,2024,8,2024Q3,30,87067.0,5000357.0,4.01,12.09,34.91
8169,6,IP,Cannabis overdose,Age,55+ Years,20,2024-08-01,2024-08-31,0.0,Percent,LONGMONT UNITED HOSPITAL,060003,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,2024,8,2024Q3,30,94011.0,4996802.0,3.93,12.09,34.83
8170,6,IP,Benzodiazepine overdose,Age,55+ Years,20,2024-08-01,2024-08-31,15.0,Percent,SAINT ANTHONY MEDICAL CENTER,140233,5666 EAST STATE STREET,ROCKFORD,IL,61108,2024,8,2024Q3,30,81335.0,4994972.0,4.05,11.95,35.05
8171,6,IP,Stimulants overdose,Age,55+ Years,21,2024-09-01,2024-09-30,2.222222222,Percent,ANTELOPE MEMORIAL HOSPITAL,281326,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,2024,9,2024Q3,29,75956.0,4994672.0,3.97,11.98,35.14
8172,6,IP,Cannabis overdose,Age,55+ Years,21,2024-09-01,2024-09-30,0.0,Percent,PONTIAC GENERAL HOSPITAL,230013,461 w huron st,PONTIAC,MI,48341,2024,9,2024Q3,29,70950.0,5013530.0,4.0,12.01,35.02
8173,6,IP,Benzodiazepine overdose,Age,55+ Years,21,2024-09-01,2024-09-30,4.444444444,Percent,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,141324,1201 PINE STREET,ELDORADO,IL,62930,2024,9,2024Q3,29,81335.0,4994972.0,4.05,11.95,35.05
8174,6,IP,Stimulants overdose,Age,55+ Years,22,2024-10-01,2024-10-31,4.761904762,Percent,MEMORIAL HERMANN KATY HOSPITAL,450847,23900 KATY FREEWAY,KATY,TX,77494,2024,10,2024Q4,30,77908.0,5021848.0,4.06,12.11,35.03
8175,6,IP,Cannabis overdose,Age,55+ Years,22,2024-10-01,2024-10-31,0.0,Percent,ASCENSION ST VINCENT WARRICK,151325,1116 MILLIS AVE,BOONVILLE,IN,47601,2024,10,2024Q4,30,70390.0,4975040.0,3.93,11.93,35.05
8176,6,IP,Benzodiazepine overdose,Age,55+ Years,22,2024-10-01,2024-10-31,2.380952381,Percent,HOLZER MEDICAL CENTER,360054,100 JACKSON PIKE,GALLIPOLIS,OH,45631,2024,10,2024Q4,30,68786.0,5014783.0,3.97,12.11,34.89
8177,6,IP,Stimulants overdose,Age,55+ Years,23,2024-11-01,2024-11-30,4.347826087,Percent,ASHTABULA COUNTY MEDICAL CENTER,360125,2420 LAKE AVENUE,ASHTABULA,OH,44004,2024,11,2024Q4,29,68786.0,5014783.0,3.97,12.11,34.89
8178,6,IP,Cannabis overdose,Age,55+ Years,23,2024-11-01,2024-11-30,0.0,Percent,MADELIA HEALTH,241323,121 DREW AVENUE SOUTHEAST,MADELIA,MN,56062,2024,11,2024Q4,29,87067.0,5000357.0,4.01,12.09,34.91
8179,6,IP,Benzodiazepine overdose,Age,55+ Years,23,2024-11-01,2024-11-30,0.0,Percent,"MIDWESTERN REGION MED CENTER, INC",140100,2520 ELISHA AVENUE,ZION,IL,60099,2024,11,2024Q4,29,81335.0,4994972.0,4.05,11.95,35.05
8180,6,IP,Stimulants overdose,Sex,Female,1,2023-01-01,2023-01-31,5.0,Percent,SUTTER AMADOR HOSPITAL,050014,200 MISSION BLVD,JACKSON,CA,95642,2023,1,2023Q1,30,95521.0,4977549.0,4.0,11.91,35.07
8181,6,IP,Cannabis overdose,Sex,Female,1,2023-01-01,2023-01-31,0.0,Percent,SPRINGHILL MEDICAL CENTER,010144,3719 DAUPHIN STREET,MOBILE,AL,36608,2023,1,2023Q1,30,62212.0,4977698.0,3.92,11.89,35.03
8181,6,IP,Cannabis overdose,Sex,Female,1,2023-01-01,2023-01-31,0.0,Percent,SPRINGHILL MEDICAL CENTER,190088,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,2023,1,2023Q1,30,58229.0,4985783.0,4.0,11.99,35.13
8182,6,IP,Benzodiazepine overdose,Sex,Female,1,2023-01-01,2023-01-31,7.5,Percent,LEWISGALE HOSPITAL PULASKI,490116,2400 LEE HIGHWAY,PULASKI,VA,24301,2023,1,2023Q1,30,89931.0,5006229.0,4.07,12.09,34.89
8183,6,IP,Stimulants overdose,Sex,Female,2,2023-02-01,2023-02-28,11.36363636,Percent,BRONSON SOUTH HAVEN HOSPITAL,230085,955 S BAILEY AVE,SOUTH HAVEN,MI,49090,2023,2,2023Q1,27,69183.0,5013349.0,4.02,11.96,35.04
8184,6,IP,Cannabis overdose,Sex,Female,2,2023-02-01,2023-02-28,0.0,Percent,EATON RAPIDS MEDICAL CENTER,231324,1500 S MAIN STREET,EATON RAPIDS,MI,48827,2023,2,2023Q1,27,69183.0,5013349.0,4.02,11.96,35.04
8185,6,IP,Benzodiazepine overdose,Sex,Female,2,2023-02-01,2023-02-28,11.36363636,Percent,LOVELACE MEDICAL CENTER,320009,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,2023,2,2023Q1,27,62268.0,5000012.0,3.95,12.12,35.09
8186,6,IP,Stimulants overdose,Sex,Female,3,2023-03-01,2023-03-31,4.255319149,Percent,ADVENTHEALTH WESLEY CHAPEL,100319,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,2023,3,2023Q1,30,73311.0,5001635.0,3.94,12.02,35.1
8187,6,IP,Cannabis overdose,Sex,Female,3,2023-03-01,2023-03-31,2.127659574,Percent,"OAKWOOD SPRINGS, LLC",374025,13101 MEMORIAL SPRINGS COURT,OKLAHOMA CITY,OK,73114,2023,3,2023Q1,30,62138.0,5014700.0,3.96,12.08,35.15
8188,6,IP,Benzodiazepine overdose,Sex,Female,3,2023-03-01,2023-03-31,10.63829787,Percent,ROCKLAND PSYCH CTR,334015,140 OLD ORANGEBURG RD,ORANGEBURG,NY,10962,2023,3,2023Q1,30,82095.0,5003284.0,3.93,11.92,35.17
8189,6,IP,Stimulants overdose,Sex,Female,4,2023-04-01,2023-04-30,9.803921569,Percent,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,123300,1319 PUNAHOU STREET,HONOLULU,HI,96826,2023,4,2023Q2,29,95322.0,4989302.0,4.03,11.92,34.98
8190,6,IP,Cannabis overdose,Sex,Female,4,2023-04-01,2023-04-30,0.0,Percent,WESTFIELDS HOSPITAL AND CLINIC,521345,535 HOSPITAL RD,NEW RICHMOND,WI,54017,2023,4,2023Q2,29,74631.0,4979309.0,4.04,11.9,34.85
8191,6,IP,Benzodiazepine overdose,Sex,Female,4,2023-04-01,2023-04-30,1.960784314,Percent,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,360058,800 WEST MAIN STREET,COLDWATER,OH,45828,2023,4,2023Q2,29,67769.0,4983044.0,3.98,11.92,34.97
8192,6,IP,Stimulants overdose,Sex,Female,5,2023-05-01,2023-05-31,15.25423729,Percent,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,450101,100 HILLCREST MEDICAL BLVD,WACO,TX,76712,2023,5,2023Q2,30,75780.0,4981069.0,3.92,11.93,35.05
8193,6,IP,Cannabis overdose,Sex,Female,5,2023-05-01,2023-05-31,3.389830508,Percent,ALASKA PSYCHIATRIC INSTITUTE,024002,3700 PIPER STREET,ANCHORAGE,AK,99508,2023,5,2023Q2,30,88121.0,5012227.0,4.0,11.98,35.03
8194,6,IP,Benzodiazepine overdose,Sex,Female,5,2023-05-01,2023-05-31,5.084745763,Percent,LAKES REGIONAL HEALTHCARE,160124,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,2023,5,2023Q2,30,71433.0,4977623.0,4.07,11.96,34.95
8195,6,IP,Stimulants overdose,Sex,Female,6,2023-06-01,2023-06-30,5.660377358,Percent,JEFFERSON COUNTY HEALTH CENTER,161364,2000 S MAIN,FAIRFIELD,IA,52556,2023,6,2023Q2,29,71433.0,4977623.0,4.07,11.96,34.95
8196,6,IP,Cannabis overdose,Sex,Female,6,2023-06-01,2023-06-30,3.773584906,Percent,CALLAHAN EYE HOSPITAL,010018,1720 UNIVERSITY BLVD STE 305,BIRMINGHAM,AL,35233,2023,6,2023Q2,29,62212.0,4977698.0,3.92,11.89,35.03
8197,6,IP,Benzodiazepine overdose,Sex,Female,6,2023-06-01,2023-06-30,7.547169811,Percent,ADVOCATE TRINITY HOSPITAL,140048,2320 E 93RD ST,CHICAGO,IL,60617,2023,6,2023Q2,29,80306.0,5019028.0,4.0,12.06,35.0
8198,6,IP,Stimulants overdose,Sex,Female,7,2023-07-01,2023-07-31,8.474576271,Percent,"ASCENSION PROVIDENCE HOSPITAL, SOUTHFIELD AND NOVI",230019,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,2023,7,2023Q3,30,69183.0,5013349.0,4.02,11.96,35.04
8199,6,IP,Cannabis overdose,Sex,Female,7,2023-07-01,2023-07-31,3.389830508,Percent,LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL,210064,2434 WEST BELVEDERE AVENUE,BALTIMORE,MD,21209,2023,7,2023Q3,30,98678.0,4996034.0,4.02,11.94,35.1
8200,6,IP,Benzodiazepine overdose,Sex,Female,7,2023-07-01,2023-07-31,6.779661017,Percent,COLQUITT REGIONAL MEDICAL CENTER,110105,3131 SOUTH MAIN STREET,MOULTRIE,GA,31768,2023,7,2023Q3,30,74632.0,4995498.0,4.03,12.02,35.12
8201,6,IP,Stimulants overdose,Sex,Female,8,2023-08-01,2023-08-31,11.32075472,Percent,ADVENTIST HEALTH HANFORD,050121,115 MALL DRIVE,HANFORD,CA,93230,2023,8,2023Q3,30,95521.0,4977549.0,4.0,11.91,35.07
8202,6,IP,Cannabis overdose,Sex,Female,8,2023-08-01,2023-08-31,3.773584906,Percent,BANNER CASA GRANDE MEDICAL CENTER,030016,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,2023,8,2023Q3,30,77315.0,4997635.0,4.04,12.04,34.92
8203,6,IP,Benzodiazepine overdose,Sex,Female,8,2023-08-01,2023-08-31,3.773584906,Percent,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,501336,901 MT VIEW DRIVE,SHELTON,WA,98584,2023,8,2023Q3,30,94605.0,4984009.0,4.02,11.99,34.98
8204,6,IP,Stimulants overdose,Sex,Female,9,2023-09-01,2023-09-30,18.60465116,Percent,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",054159,1400 EXPO PARKWAY,NORTH SACRAMENTO,CA,95815,2023,9,2023Q3,29,95521.0,4977549.0,4.0,11.91,35.07
8205,6,IP,Cannabis overdose,Sex,Female,9,2023-09-01,2023-09-30,9.302325581,Percent,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,11700 N MERIDIAN ST,CARMEL,IN,46032,2023,9,2023Q3,29,69477.0,5005971.0,4.07,12.11,34.88
8206,6,IP,Benzodiazepine overdose,Sex,Female,9,2023-09-01,2023-09-30,16.27906977,Percent,BARRETT HOSPITAL & HEALTHCARE,271318,600 MT HWY 91 S,DILLON,MT,59725,2023,9,2023Q3,29,70804.0,5014676.0,3.92,12.01,35.07
8207,6,IP,Stimulants overdose,Sex,Female,10,2023-10-01,2023-10-31,15.2173913,Percent,METRO NASHVILLE GENERAL HOSPITAL,440111,1818 ALBION STREET,NASHVILLE,TN,37208,2023,10,2023Q4,30,67631.0,4985157.0,3.94,11.94,35.1
8208,6,IP,Cannabis overdose,Sex,Female,10,2023-10-01,2023-10-31,4.347826087,Percent,ST JOSEPHS AREA  HEALTH SERVICES,241380,600 PLEASANT AVENUE,PARK RAPIDS,MN,56470,2023,10,2023Q4,30,85086.0,4985240.0,3.98,12.07,34.96
8209,6,IP,Benzodiazepine overdose,Sex,Female,10,2023-10-01,2023-10-31,2.173913043,Percent,MARCUM AND WALLACE MEMORIAL HOSPITAL,181301,60 MERCY COURT,IRVINE,KY,40336,2023,10,2023Q4,30,61118.0,5003166.0,4.06,11.95,35.07
8210,6,IP,Stimulants overdose,Sex,Female,11,2023-11-01,2023-11-30,8.0,Percent,HARLEM HOSPITAL CENTER,330240,506 LENOX AVENUE,NEW YORK,NY,10037,2023,11,2023Q4,29,82095.0,5003284.0,3.93,11.92,35.17
8211,6,IP,Cannabis overdose,Sex,Female,11,2023-11-01,2023-11-30,2.0,Percent,"BHC MESILLA VALLEY HOSPITAL, LLC",324010,3751 DEL REY BOULEVARD,LAS CRUCES,NM,88012,2023,11,2023Q4,29,62268.0,5000012.0,3.95,12.12,35.09
8212,6,IP,Benzodiazepine overdose,Sex,Female,11,2023-11-01,2023-11-30,4.0,Percent,OLIVIA HOSPITAL & CLINIC,241306,100 HEALTHY WAY,OLIVIA,MN,56277,2023,11,2023Q4,29,85086.0,4985240.0,3.98,12.07,34.96
8213,6,IP,Stimulants overdose,Sex,Female,12,2023-12-01,2023-12-31,9.090909091,Percent,ASCENSION SE WISCONSIN HOSPITAL,520136,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,2023,12,2023Q4,30,74631.0,4979309.0,4.04,11.9,34.85
8214,6,IP,Cannabis overdose,Sex,Female,12,2023-12-01,2023-12-31,0.0,Percent,VALLEYWISE HEALTH MEDICAL CENTER,030022,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,2023,12,2023Q4,30,77315.0,4997635.0,4.04,12.04,34.92
8215,6,IP,Benzodiazepine overdose,Sex,Female,12,2023-12-01,2023-12-31,3.636363636,Percent,EAST VALLEY ER & HOSPITAL,030153,5656 SOUTH POWER RD,GILBERT,AZ,85295,2023,12,2023Q4,30,77315.0,4997635.0,4.04,12.04,34.92
8216,6,IP,Stimulants overdose,Sex,Female,13,2024-01-01,2024-01-31,9.302325581,Percent,BENSON HOSPITAL,031301,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,2024,1,2024Q1,30,79498.0,4998877.0,4.06,12.04,35.15
8217,6,IP,Cannabis overdose,Sex,Female,13,2024-01-01,2024-01-31,6.976744186,Percent,SIBLEY MEMORIAL HOSPITAL,090005,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,2024,1,2024Q1,30,76514.0,4996975.0,3.98,11.98,34.94
8218,6,IP,Benzodiazepine overdose,Sex,Female,13,2024-01-01,2024-01-31,18.60465116,Percent,ENCINO HOSPITAL MEDICAL CENTER,050158,16237 VENTURA BLVD,ENCINO,CA,91436,2024,1,2024Q1,30,97901.0,4989131.0,3.96,11.99,34.93
8219,6,IP,Stimulants overdose,Sex,Female,14,2024-02-01,2024-02-29,6.666666667,Percent,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,111314,11740 COLUMBIA STREET,BLAKELY,GA,39823,2024,2,2024Q1,28,75989.0,4988915.0,3.92,12.1,34.97
8220,6,IP,Cannabis overdose,Sex,Female,14,2024-02-01,2024-02-29,0.0,Percent,ASCENSION BORGESS LEE HOSPITAL,231315,420 W HIGH ST,DOWAGIAC,MI,49047,2024,2,2024Q1,28,70950.0,5013530.0,4.0,12.01,35.02
8221,6,IP,Benzodiazepine overdose,Sex,Female,14,2024-02-01,2024-02-29,10.0,Percent,CARLE FOUNDATION HOSPITAL,140091,611 WEST PARK STREET,URBANA,IL,61801,2024,2,2024Q1,28,81335.0,4994972.0,4.05,11.95,35.05
8222,6,IP,Stimulants overdose,Sex,Female,15,2024-03-01,2024-03-31,4.166666667,Percent,HOSPITAL DAMAS INC,400022,PONCE BY PASS #2213,PONCE,PR,717,2024,3,2024Q1,30,76514.0,5007366.0,4.06,11.88,35.02
8223,6,IP,Cannabis overdose,Sex,Female,15,2024-03-01,2024-03-31,4.166666667,Percent,DOROTHEA DIX PSYCHIATRIC CENTER,204004,656 STATE STREET,BANGOR,ME,4401,2024,3,2024Q1,30,75296.0,4994687.0,4.04,12.06,35.02
8224,6,IP,Benzodiazepine overdose,Sex,Female,15,2024-03-01,2024-03-31,6.25,Percent,SAMARITAN BEHAVIORAL CENTER,234040,"5555 CONNER AVENUE, SUITE 3N",DETROIT,MI,48213,2024,3,2024Q1,30,70950.0,5013530.0,4.0,12.01,35.02
8225,6,IP,Stimulants overdose,Sex,Female,16,2024-04-01,2024-04-30,13.33333333,Percent,HOOD MEMORIAL HOSPITAL,191309,301 W WALNUT STREET,AMITE,LA,70422,2024,4,2024Q2,29,59669.0,4985818.0,4.07,11.91,35.05
8226,6,IP,Cannabis overdose,Sex,Female,16,2024-04-01,2024-04-30,6.666666667,Percent,PARK NICOLLET METHODIST HOSPITAL,240053,6500 EXCELSIOR BLVD,SAINT LOUIS PARK,MN,55426,2024,4,2024Q2,29,87067.0,5000357.0,4.01,12.09,34.91
8227,6,IP,Benzodiazepine overdose,Sex,Female,16,2024-04-01,2024-04-30,8.888888889,Percent,"ROCK REGIONAL HOSPITAL, LLC",170204,3251 NORTH ROCK ROAD,DERBY,KS,67037,2024,4,2024Q2,29,71487.0,5005840.0,4.03,11.9,34.95
8228,6,IP,Stimulants overdose,Sex,Female,17,2024-05-01,2024-05-31,10.0,Percent,IOWA SPECIALTY HOSPITAL - BELMOND,161301,403 FIRST STREET SE,BELMOND,IA,50421,2024,5,2024Q2,30,73232.0,4981433.0,3.92,11.99,35.07
8229,6,IP,Cannabis overdose,Sex,Female,17,2024-05-01,2024-05-31,2.0,Percent,JEFF DAVIS HOSPITAL,111333,163 SOUTH TALLAHASSEE STREET,HAZLEHURST,GA,31539,2024,5,2024Q2,30,75989.0,4988915.0,3.92,12.1,34.97
8230,6,IP,Benzodiazepine overdose,Sex,Female,17,2024-05-01,2024-05-31,6.0,Percent,STANISLAUS SURGICAL HOSPITAL,050726,1421 OAKDALE ROAD,MODESTO,CA,95355,2024,5,2024Q2,30,97901.0,4989131.0,3.96,11.99,34.93
8231,6,IP,Stimulants overdose,Sex,Female,18,2024-06-01,2024-06-30,16.32653061,Percent,JACKSON HEALTHCARE CENTER,451363,1013 S WELLS,EDNA,TX,77957,2024,6,2024Q2,29,77908.0,5021848.0,4.06,12.11,35.03
8232,6,IP,Cannabis overdose,Sex,Female,18,2024-06-01,2024-06-30,2.040816327,Percent,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,110074,1199 PRINCE AVENUE,ATHENS,GA,30606,2024,6,2024Q2,29,75989.0,4988915.0,3.92,12.1,34.97
8233,6,IP,Benzodiazepine overdose,Sex,Female,18,2024-06-01,2024-06-30,10.20408163,Percent,SURPRISE VALLEY COMMUNITY HOSPITAL,051308,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,2024,6,2024Q2,29,97901.0,4989131.0,3.96,11.99,34.93
8234,6,IP,Stimulants overdose,Sex,Female,19,2024-07-01,2024-07-31,5.128205128,Percent,SHANNON MEDICAL CENTER,450571,120 E HARRIS AVE.,SAN ANGELO,TX,76903,2024,7,2024Q3,30,77908.0,5021848.0,4.06,12.11,35.03
8235,6,IP,Cannabis overdose,Sex,Female,19,2024-07-01,2024-07-31,5.128205128,Percent,TYLER HOLMES MEMORIAL HOSPITAL CAH,251312,409 TYLER HOLMES DRIVE,WINONA,MS,38967,2024,7,2024Q3,30,55364.0,5013043.0,4.03,11.92,34.92
