Hospital Name,Year,VALUE
ST DOMINIC-JACKSON MEMORIAL HOSPITAL,2023,42.540702145999994
ST ELIZABETH COMMUNITY HOSPITAL,2023,37.518118696
ST ELIZABETH DEARBORN HOSPITAL,2023,40.315904141000004
ST ELIZABETH EDGEWOOD,2023,0.968340302
ST ELIZABETH EDGEWOOD,2024,48.7804878
ST ELIZABETH FLORENCE,2023,25.371584699
ST ELIZABETH FT THOMAS,2023,12.32876712
ST ELIZABETH FT THOMAS,2024,32.66398929
ST ELIZABETH GRANT,2023,3.196347032
ST ELIZABETH GRANT,2024,1.887076034
ST ELIZABETH HOSPITAL,2023,0.0
ST ELIZABETH HOSPITAL,2024,0.175989346
ST ELIZABETH MEDICAL CENTER,2023,43.5483871
ST ELIZABETH MEDICAL CENTER,2024,30.38163844
ST ELIZABETH YOUNGSTOWN HOSPITAL,2023,1.385390428
ST ELIZABETH'S MEDICAL CENTER,2023,15.99297012
ST ELIZABETH'S MEDICAL CENTER,2024,6.967213115
ST ELIZABETHS HOSPITAL,2023,36.8705036
ST ELIZABETHS HOSPITAL,2024,36.82432432
ST FRANCIS COMMUNITY HOSPITAL,2023,0.692483854
ST FRANCIS HOSPITAL,2023,10.68738984
ST FRANCIS HOSPITAL,2024,0.14416146
ST FRANCIS HOSPITAL & MEDICAL CENTER,2023,29.145739211000002
ST FRANCIS HOSPITAL - INTERQUEST,2023,12.37113402
ST FRANCIS HOSPITAL - INTERQUEST,2024,22.49240122
ST FRANCIS HOSPITAL - THE HEART CENTER,2024,2.222222222
ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2023,15.71428571
ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2024,7.692307692
ST FRANCIS MEDICAL CENTER,2024,4.202386088
ST FRANCIS MEMORIAL HOSPITAL,2023,41.994493520000006
ST FRANCIS REGIONAL MEDICAL CENTER,2023,16.17283951
ST FRANCIS REGIONAL MEDICAL CENTER,2024,0.0
ST FRANCIS-DOWNTOWN,2023,0.239884393
ST GABRIELS HOSPITAL,2023,26.16552771
ST GABRIELS HOSPITAL,2024,1.890756303
ST HELENA PARISH HOSPITAL,2024,1.204819277
"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",2023,1.633986928
"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",2024,0.372976777
ST JAMES HOSPITAL,2024,4.0450508759999995
ST JAMES PARISH HOSPITAL,2023,30.10014415
ST JAMES PARISH HOSPITAL,2024,49.09090909
ST JOE MERCY HOSPITAL SYSTEM LIVONIA,2024,3.9485294270000004
ST JOHN OWASSO,2023,58787.0
ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,2023,5.454545455
ST JOHN'S RIVERSIDE HOSPITAL,2024,2.645502646
ST JOHNS HOSPITAL,2023,5.591244349
ST JOHNS HOSPITAL,2024,1.662493741
ST JOHNS MEDICAL CENTER,2023,3.072625698
ST JOHNS REGIONAL MEDICAL CENTER,2023,8.639116495
"ST JOSEPH HEALTH SYSTEM, LLC",2023,7.547169811
"ST JOSEPH HEALTH SYSTEM, LLC",2024,3.180212014
ST JOSEPH HOSPITAL,2023,30.61224489
ST JOSEPH HOSPITAL,2024,29.57746479
ST JOSEPH MEDICAL CENTER,2024,64.866735876
ST JOSEPH MEMORIAL HOSPITAL,2024,3.962327083
ST JOSEPH REGIONAL MEDICAL CENTER,2024,47.05882353
ST JOSEPH'S BEHAVIORAL HEALTH CENTER,2023,2.459016393
ST JOSEPH'S BEHAVIORAL HEALTH CENTER,2024,25.66666667
ST JOSEPH'S HOSPITAL,2024,87.13450292200001
ST JOSEPH'S HOSPITAL - SAVANNAH,2024,20.512918415
ST JOSEPH'S HOSPITAL HEALTH CENTER,2024,6.656977437
"ST JOSEPH'S HOSPITAL OF BUCKHANNON, INC",2023,6.028388533
ST JOSEPH'S MEDICAL CENTER,2024,10.72555205
ST JOSEPH'S MEDICAL CENTER OF STOCKTON,2023,1.802700933
ST JOSEPH'S MEDICAL CENTER OF STOCKTON,2024,2.522440632
ST JOSEPH'S UNIVERSITY MEDICAL CENTER INC,2024,19.719492754
ST JOSEPHS AREA  HEALTH SERVICES,2023,4.347826087
ST JOSEPHS AREA  HEALTH SERVICES,2024,3.677510608
ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,2024,4.347826087
ST JOSEPHS HOSPITAL,2023,95.94594594
ST JOSEPHS HOSPITAL,2024,0.749929694
ST JUDE CHILDRENS RESEARCH HOSPITAL,2024,41.36363636
ST LAWRENCE PSYCHIATRIC CENTER,2024,0.600539955
ST LOUIS CHILDRENS HOSPITAL,2023,11.04651163
ST LOUIS CHILDRENS HOSPITAL,2024,15.6626506
ST LOUIS FORENSIC TREATMENT CENTER,2023,4.604051565
ST LOUIS FORENSIC TREATMENT CENTER,2024,8.088235294
ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,2023,3.225806452
ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,2024,1.694915254
ST LUCIE MEDICAL CENTER,2024,31.336219054
ST LUKE COMMUNITY HOSPITAL,2024,6.476073738
ST LUKE HOSPITAL & LIVING CENTER,2023,0.822222353
ST LUKE HOSPITAL & LIVING CENTER,2024,33.73083475
ST LUKE'S CORNWALL HOSPITAL,2023,4.601226994
ST LUKE'S DES PERES HOSPITAL,2024,2.836879433
ST LUKE'S ELMORE MEDICAL CENTER,2024,48.615470652999996
ST LUKE'S HOSPITAL,2023,0.0
ST LUKE'S HOSPITAL - ANDERSON CAMPUS,2023,0.0
ST LUKE'S HOSPITAL - CARBON CAMPUS,2024,7.57875595
ST LUKE'S HOSPITAL - EASTON CAMPUS,2024,23.88059701
ST LUKE'S HOSPITAL - MONROE CAMPUS,2024,6.18556701
ST LUKE'S HOSPITAL AT THE VINTAGE,2023,32.60504202
ST LUKE'S HOSPITAL BETHLEHEM,2024,25.0
ST LUKE'S JEROME,2024,43.318842734
ST LUKE'S MCCALL,2023,49.424519180000004
ST LUKE'S MINERS MEMORIAL HOSPITAL,2023,4.761904762
ST LUKE'S NAMPA MEDICAL CENTER,2023,17.99775028
ST LUKE'S PATIENTS MEDICAL CENTER,2023,0.45045045
ST LUKE'S REGIONAL MEDICAL CENTER,2024,31.027144197
ST LUKE'S SUGAR LAND HOSPITAL,2024,30.76923077
ST LUKE'S THE WOODLANDS HOSPITAL,2024,0.674536256
ST LUKE'S WARREN HOSPITAL,2023,4.618219162
ST LUKE'S WOOD RIVER MEDICAL CENTER,2023,40.0990099
ST LUKE'S WOOD RIVER MEDICAL CENTER,2024,1.282051282
ST LUKES HOSPITAL,2023,3.125
ST LUKES HOSPITAL,2024,52.73492288
ST LUKES HOSPITAL OF KANSAS CITY,2023,10.57692308
ST LUKES HOSPITAL OF KANSAS CITY,2024,40.625
ST LUKES MAGIC VALLEY MEDICAL CENTER,2023,1.714383192
ST LUKES MAGIC VALLEY MEDICAL CENTER,2024,5.660377358
ST LUKES QUAKERTOWN HOSPITAL,2023,3.25732899
ST LUKES REGIONAL MEDICAL CENTER,2023,0.150139903
ST LUKES REGIONAL MEDICAL CENTER,2024,1.744186047
ST MARK'S HOSPITAL,2023,0.849617672
"ST MARY CORWIN MED CTR, CENTURA HEALTH",2024,30.615650174
ST MARY MEDICAL CENTER,2024,106.30211995799999
ST MARY MEDICAL CENTER INC,2023,41.738964294
ST MARY'S GENERAL HOSPITAL,2024,15.908868018
ST MARY'S HEALTHCARE,2023,32.56262042
ST MARY'S HOSPITAL,2024,74.588338418
ST MARY'S MEDICAL CENTER,2024,254.01527068000001
ST MARY'S REGIONAL MEDICAL CENTER,2023,57.1204179
ST MARY'S REGIONAL MEDICAL CENTER,2024,2.047422738
ST MARYS HOSPITAL,2024,5.875831485
ST MARYS HOSPITAL MEDICAL CTR,2023,1.234567901
ST MARYS HOSPITAL SUPERIOR,2024,5.838641189
ST MARYS REGIONAL MEDICAL CENTER,2023,4.157549234
ST MARYS REGIONAL MEDICAL CENTER,2024,0.775193798
ST MICHAEL'S HOSPITAL - CAH,2024,0.550123662
ST MICHAELS MEDICAL HOSPITAL LLC,2023,11.08033241
ST NICHOLAS HOSPITAL,2023,6.435643564
ST PETER'S HOSPITAL,2023,156460.0
ST PETER'S HOSPITAL,2024,1.169590643
ST PETERS HEALTH,2023,5.419035292
ST ROSE HOSPITAL,2023,2.21402214
ST ROSE HOSPITAL,2024,7.784431138
ST SIMONS-BY-THE-SEA,2023,2.263906856
ST SIMONS-BY-THE-SEA,2024,7.042253521
ST TAMMANY PARISH HOSPITAL,2023,35.98130841
ST TAMMANY PARISH HOSPITAL,2024,22.09106239
ST THOMAS MORE HOSPITAL,2023,10.395010395
ST VERONICA,2024,14.198652434
ST VINCENT GENERAL HOSPITAL DISTRICT,2023,0.0
ST VINCENT GENERAL HOSPITAL DISTRICT,2024,2.61682243
ST VINCENT HEALTHCARE,2023,10.86956522
ST VINCENT HEALTHCARE,2024,3.03030303
ST VINCENT HEART CENTER,2023,38.78638412
ST VINCENT HOSPITAL,2023,9.385994952
ST VINCENT MEDICAL CENTER/NORTH,2023,12.914213624999999
ST VINCENT'S BIRMINGHAM,2023,3.64538277
ST VINCENT'S CHILTON,2023,3.571428571
ST VINCENT'S CHILTON,2024,3.246753247
ST VINCENT'S MEDICAL CENTER,2024,23.22222222
ST VINCENT'S ST CLAIR,2023,1.046415251
ST VINCENT'S ST CLAIR,2024,28.9532294
ST VINCENTS BLOUNT,2023,4.347826087
ST VINCENTS BLOUNT,2024,8.333333333
ST. ALPHONSUS MEDICAL CENTER - BAKER CITY,2023,0.0
ST. GEORGE REGIONAL HOSPITAL,2023,3.906050549
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,2024,1.1271834470000002
"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",2024,7.339450382
ST. MARY'S GOOD SAMARITAN HOSPITAL,2024,2.94197459
ST. MARY'S HOSPITAL,2023,42.653562653
ST. PATRICK HOSPITAL,2024,5.587234959
ST. VINCENT'S EAST,2023,26.66666667
ST. VINCENT'S EAST,2024,5.108978204
STAFFORD COUNTY HOSPITAL,2023,3.737113402
STAFFORD COUNTY HOSPITAL,2024,9.60591133
"STAFFORD HOSPITAL, LLC",2023,31.72413793
STAMFORD HOSPITAL,2023,14.953222248
STANDING ROCK SERVICE UNIT,2024,24.81743736
STANFORD HEALTH CARE,2023,2.319017988
STANFORD HEALTH CARE,2024,2.325581395
STANFORD HEALTH CARE TRI-VALLEY,2023,8.997686031
STANISLAUS SURGICAL HOSPITAL,2024,6.0
STANLY REGIONAL MEDICAL CENTER,2023,4.820314181
STANTON COUNTY HOSPITAL,2023,21.484883277
STAR VALLEY MEDICAL CENTER,2023,0.0
STARCARE SPECIALTY HEALTH /SUNRISE CANYON HOSPITAL,2024,8.823529412
STARR COUNTY MEMORIAL HOSPITAL,2023,32.46813983
STARR REGIONAL MEDICAL CENTER ATHENS,2024,9.090909091
STATE HOSPITAL SOUTH,2023,10.02703921
STATEN ISLAND UNIVERSITY HOSPITAL,2024,0.021667299
STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,2023,6.8985184969999995
STEELE MEMORIAL MEDICAL CENTER,2023,1.047444259
STEPHENS COUNTY HOSPITAL,2023,17.43589744
STEPHENS COUNTY HOSPITAL,2024,11.45374449
STEPHENS MEMORIAL HOSPITAL,2024,1.492537313
STERLING REGIONAL MEDCENTER,2023,29.360299509999997
STERLING SURGICAL HOSPITAL,2023,39.3442623
STERLING SURGICAL HOSPITAL,2024,7.653061224
STEVENS COMMUNITY MEDICAL CENTER,2023,1.18054259
STEVENS COMMUNITY MEDICAL CENTER,2024,5.426356589
STEVENS COUNTY HOSPITAL,2023,29.74358974
STEVENS COUNTY HOSPITAL,2024,20.38043478
STEWARD CORAL GABLES HOSPITAL,2023,0.680534155
STEWARD CORAL GABLES HOSPITAL,2024,2.877697842
STEWARD HIALEAH HOSPITAL,2023,1.7923086449999999
STEWARD NORTH SHORE MEDICAL CENTER,2023,9.256104486
STEWARD NORTH SHORE MEDICAL CENTER,2024,0.744416873
STEWARD PALMETTO GENERAL HOSPITAL,2023,5.752212389
STEWARD PALMETTO GENERAL HOSPITAL,2024,2.321083172
STEWARD ROCKLEDGE HOSPITAL,2023,2.546191306
STEWART MEMORIAL COMMUNITY HOSPITAL,2023,30.62117235
STEWART MEMORIAL COMMUNITY HOSPITAL,2024,2.298850575
STILLWATER BILLINGS CLINIC,2024,37.430505115
STILLWATER MEDICAL CENTER,2023,0.724379527
STONE COUNTY MEDICAL CENTER,2023,33.24175824
STONE COUNTY MEDICAL CENTER,2024,21.2871966
STONEBRIDGE BEHAVIORAL HOSPITAL,2023,34.77011494
STONEBRIDGE BEHAVIORAL HOSPITAL,2024,30.37974684
STONES RIVER HOSPITAL,2024,8.955223881
STONESPRINGS HOSPITAL CENTER,2023,10.95890411
STONEWALL JACKSON MEMORIAL HOSPITAL,2023,0.046114117
STONEWALL MEMORIAL HOSPITAL DISTRICT,2023,7.567954861
"STORMONT VAIL HEALTH FLINT HILLS, LLC",2023,2.803738318
"STORMONT VAIL HEALTH FLINT HILLS, LLC",2024,2.707930368
STORMONT VAIL HOSPITAL,2024,3.4289186320000002
STORY COUNTY HOSPITAL,2023,10.045251471
STOUGHTON HOSPITAL,2023,0.741393613
STRAITH HOSPITAL FOR SPECIAL SURGERY,2023,1.4
STRAITH HOSPITAL FOR SPECIAL SURGERY,2024,2.527663268
STRATEGIC BEHAVIORAL CENTER-LELAND,2024,4.225352113
STRAUB CLINIC AND HOSPITAL,2023,33.21193728
STRONG MEMORIAL HOSPITAL,2023,7.675052075
STURDY MEMORIAL HOSPITAL,2024,2.190110634
SUBURBAN COMMUNITY HOSPITAL,2023,1.284796574
SUBURBAN HOSPITAL,2023,16.342134975
SUGAR LAND SURGICAL HOSPITAL LLP,2024,0.0
SULLIVAN COUNTY COMMUNITY HOSPITAL,2024,8.144164096
SULLIVAN COUNTY MEMORIAL HOSPITAL,2024,27.6607021
SUMMA HEALTH SYSTEM,2023,0.039521431
SUMMA WESTERN RESERVE HOSPITAL,2024,0.085120469
SUMMERLIN HOSPITAL MEDICAL CENTER,2023,0.615120254
SUMMERLIN HOSPITAL MEDICAL CENTER,2024,33.23039108
SUMMERS COUNTY ARH HOSPITAL,2024,2.33463035
SUMMERSVILLE REGIONAL MEDICAL CENTER,2024,21.10091743
SUMMIT BEHAVIORAL HEALTHCARE,2023,0.0
SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2024,36.245031567
SUMMIT MEDICAL CENTER,2023,2.230483271
"SUMMIT MEDICAL CENTER, LLC",2023,6.009244992
SUMMIT OAKS HOSPITAL,2024,4.988906133
SUMMIT PACIFIC MEDICAL CENTER,2023,3.309929789
"SUMMIT SURGICAL, LLC",2023,3.967539552
SUMMITRIDGE CENTER- PSYCHIATRY & ADDICTIVE MED,2024,11.259029927
SUN BEHAVIORAL COLUMBUS,2023,3.571735211
SUN BEHAVIORAL DELAWARE LLC,2023,5.671641791
SUN BEHAVIORAL DELAWARE LLC,2024,7.926829268
SUN BEHAVIORAL HEALTH,2023,14.30976431
SUN BEHAVIORAL HEALTH,2024,16.4556962
SUN BEHAVIORAL HOUSTON,2023,27.28380024
SUNCOAST BEHAVIORAL HEALTH CENTER,2023,4.334365325
SUNCOAST BEHAVIORAL HEALTH CENTER,2024,0.53678466
SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,2024,0.887700718
SUNRISE HOSPITAL AND MEDICAL CENTER,2023,0.0
SUNRISE HOSPITAL AND MEDICAL CENTER,2024,0.0
SUNRISE VISTA HEALTH AND WELLNESS,2023,37.44493392
SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,2024,6.573705179
SUNY/STONY BROOK UNIVERSITY HOSPITAL,2024,1.754385965
SURGEONS CHOICE MEDICAL CENTER,2024,9.370883398
SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,2023,0.320586972
SURGICAL HOSPITAL AT SOUTHWOODS,2024,5.694435829
SURGICAL HOSPITAL OF OKLAHOMA,2023,2.083333333
SURGICAL INSTITUTE OF READING,2024,4.026014246
SURGICAL SPECIALTY CENTER OF BATON ROUGE,2023,50.95238095
SURPRISE VALLEY COMMUNITY HOSPITAL,2024,11.696618942999999
SUSAN B ALLEN MEMORIAL HOSPITAL,2024,42.984474930000005
SUTTER AMADOR HOSPITAL,2023,6.72051652
SUTTER AUBURN FAITH HOSPITAL,2024,2.447596946
SUTTER CENTER FOR PSYCHIATRY,2023,6.12244898
SUTTER CENTER FOR PSYCHIATRY,2024,0.0
SUTTER COAST HOSPITAL,2023,1.805054152
SUTTER COAST HOSPITAL,2024,3.404255319
SUTTER DAVIS HOSPITAL,2023,4.6736737239999995
SUTTER DELTA MEDICAL CENTER,2023,37.256337082
SUTTER LAKESIDE HOSPITAL,2023,1.703780819
SUTTER LAKESIDE HOSPITAL,2024,0.0
SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2024,10.622394396
"SUTTER MEDICAL CENTER, SACRAMENTO",2023,1.365705615
"SUTTER MEDICAL CENTER, SACRAMENTO",2024,0.72337963
SUTTER ROSEVILLE MEDICAL CENTER,2023,0.855347902
SUTTER ROSEVILLE MEDICAL CENTER,2024,3.048780488
SUTTER SANTA ROSA REGIONAL HOSPITAL,2023,2.091254753
SUTTER SANTA ROSA REGIONAL HOSPITAL,2024,0.775193798
SUTTER SOLANO MEDICAL CENTER,2023,2.094747019
SUTTER SOLANO MEDICAL CENTER,2024,37.5
SUTTER SURGICAL HOSPITAL - NORTH VALLEY,2023,43.05555556
SUTTER SURGICAL HOSPITAL - NORTH VALLEY,2024,0.0
SUTTER TRACY COMMUNITY HOSPITAL,2023,5.039537082
SUTTER TRACY COMMUNITY HOSPITAL,2024,0.938967136
SWEDISH EDMONDS HOSPITAL,2024,7.518796992
SWEDISH HOSPITAL,2023,2.858695652
SWEDISH HOSPITAL,2024,45.96774194
SWEDISH ISSAQUAH,2023,0.0
SWEDISH MEDICAL CENTER,2023,0.0
SWEDISH MEDICAL CENTER / CHERRY HILL,2023,1.314700452
SWEENY COMMUNITY HOSPITAL,2024,46.42857143
SWEETWATER HOSPITAL ASSOCIATION,2024,0.022278803
SWISHER MEMORIAL HOSPITAL,2024,8.679245283
SYCAMORE SHOALS HOSPITAL,2023,28.6328162
SYCAMORE SPRINGS,2023,69.20092875
SYRACUSE AREA HEALTH,2023,1.886792453
SYRACUSE AREA HEALTH,2024,14.30614346
SYRACUSE VA MEDICAL CENTER,2024,3.623188406
SYRINGA GENERAL HOSPITAL,2023,3.658536585
SYRINGA GENERAL HOSPITAL,2024,1.136363636
T J SAMSON COMMUNITY HOSPITAL,2023,0.0
T J SAMSON COMMUNITY HOSPITAL,2024,12.68292683
TACOMA GENERAL ALLENMORE HOSPITAL,2024,27.66666667
TAHOE FOREST HOSPITAL,2023,7.005312085
TAHOE FOREST HOSPITAL,2024,9.780571177
TALLAHASSEE MEMORIAL HEALTHCARE,2023,21.65816186
TALLAHATCHIE GENERAL HOSPITAL-CAH,2023,14.71103327
TALLAHATCHIE GENERAL HOSPITAL-CAH,2024,1.209505541
TAMARACK HEALTH ASHLAND MEDICAL CENTER,2023,27.72401892
TAMARACK HEALTH HAYWARD MEDICAL CENTER,2024,5.392207792
TAMPA GENERAL HOSPITAL,2023,13.98416887
TAMPA GENERAL HOSPITAL,2024,2.48447205
TAMPA GENERAL HOSPITAL BROOKSVILLE,2023,0.0
TAMPA GENERAL HOSPITAL BROOKSVILLE,2024,1.680672269
TAMPA GENERAL HOSPITAL CRYSTAL RIVER,2023,37.78801843
TAMPA GENERAL HOSPITAL CRYSTAL RIVER,2024,11.56462585
TAMPA VA MEDICAL CENTER,2023,0.0
TAMPA VA MEDICAL CENTER,2024,0.783451731
TANNER MEDICAL CENTER - CARROLLTON,2023,3.375527426
TANNER MEDICAL CENTER - CARROLLTON,2024,24.63343109
TANNER MEDICAL CENTER VILLA RICA,2023,18.273270982
TANNER MEDICAL CENTER-EAST ALABAMA,2023,2.011169235
TANNER MEDICAL CENTER-EAST ALABAMA,2024,1.846307385
TARAVISTA BEHAVIORAL HEALTH CENTER,2023,1.510480888
TARAVISTA BEHAVIORAL HEALTH CENTER,2024,0.09557418
TARZANA TREATMENT CENTER,2023,0.207333832
TARZANA TREATMENT CENTER,2024,12.33766234
TAUNTON STATE HOSPITAL,2023,0.0
TAUNTON STATE HOSPITAL,2024,0.0
TAWAS ST JOSEPH HOSPITAL,2023,1.384502665
TAWAS ST JOSEPH HOSPITAL,2024,9.361702128
TAYLOR REGIONAL HOSPITAL,2023,1.954397394
TAYLOR REGIONAL HOSPITAL,2024,10.50955414
TAYLORVILLE MEMORIAL HOSPITAL,2023,2.950059704
TAYLORVILLE MEMORIAL HOSPITAL,2024,26.66666667
TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2023,0.248763859
TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2024,9.875700041
TEMECULA VALLEY HOSPITAL,2023,0.0
TEMECULA VALLEY HOSPITAL,2024,25.06557503
TEMPE ST LUKES HOSPITAL,2023,10.658188472
TEMPLE HEALTH - CHESTNUT HILL HOSPITAL,2024,29.45736434
TEMPLE UNIVERSITY HOSPITAL,2024,2.917152859
TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),2024,0.528501321
TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,2023,1.552393273
TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,2024,4.939516129
TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,2023,4.169217924
TENNOVA HEALTHCARE-CLARKSVILLE,2024,35.58792924
TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,2024,27.07930368
TERRE HAUTE REGIONAL HOSPITAL,2023,1.053298487
TERRE HAUTE REGIONAL HOSPITAL,2024,0.613496933
TERREBONNE GENERAL MEDICAL CENTER - PARISH,2024,3.630809751
TERRELL STATE HOSPITAL,2023,14.05102676
TETON VALLEY HOSPITAL,2023,13.954989334
TEXAS CENTER FOR INFECTIOUS DISEASE,2024,37.73584906
TEXAS CHILDRENS HOSPITAL,2023,39.7689769
TEXAS CHILDRENS HOSPITAL NORTH AUSTIN CAMPUS,2024,2.075702076
TEXAS COUNTY MEMORIAL HOSPITAL,2024,12.589670014
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,2024,0.06982621
TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,2024,9.712230216
TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,2023,5.442176871
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,2023,26.6798419
TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,2023,6.315789474
TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,2024,0.131906042
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,2023,26.20487681
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,2023,8.163265306
TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,2023,1.114478163
TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,2023,19.56989247
TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,2024,25.0
TEXAS HEALTH HOSPITAL FRISCO,2024,5.586592179
TEXAS HEALTH HOSPITAL MANSFIELD,2024,0.0
TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,2024,16.94915254
TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,2024,38.61386139
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,2023,31.4516129
TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,2024,0.0
TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,2023,1.033235515
TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,2024,44.64285714
TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,2024,3.401360544
TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,2023,0.507614213
TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,2023,1.052160287
TEXAS ORTHOPEDIC HOSPITAL,2023,2.666666667
TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN,2024,0.890640181
TEXOMA MEDICAL CENTER,2024,0.377053595
THAYER COUNTY HEALTH SERVICES,2023,3.19416499
THE BEHAVIORAL CENTER OF MICHIGAN,2023,10.527068242
THE BROOK HOSPITAL - DUPONT,2023,4.736842105
THE BROOK HOSPITAL - DUPONT,2024,6.071428571
THE BROOK HOSPITAL - KMI,2023,1.566579634
THE BROOK HOSPITAL - KMI,2024,2.229628778
THE CENTER FOR FORENSIC PSYCHIATRY,2024,1.7833824919999999
"THE CHILDREN'S CENTER, INC",2024,32.16783217
THE CHILDREN'S HOSPITAL OF ALABAMA,2023,13.187346118
THE CHILDREN'S MERCY HOSPITAL,2023,2.887700535
THE CHILDREN'S MERCY HOSPITAL,2024,23.42342342
THE CONNECTICUT HOSPICE INC.,2023,19.79269931
THE CORE INSTITUTE SPECIALTY HOSP,2023,8.424205164
THE EAST ALABAMA HEALTHCARE AUTHORITY,2023,2.240523978
THE EAST ALABAMA HEALTHCARE AUTHORITY,2024,0.063407194
THE GENERAL,2023,9.657362931
THE GUIDANCE CENTER,2023,27.326154005
THE HEALING PLACE,2023,2.488341944
THE HEALTH CARE AUTHORITY OF THE CITY OF GREENVILLE- LV STABLER HOSPITAL,2024,60.68014625
THE HEART HOSPITAL BAYLOR DENTON,2024,7.502573974
THE HOSPITAL AT WESTLAKE MEDICAL CENTER,2024,10.0
THE HOSPITAL OF CENTRAL CONNECTICUT,2024,3.905893952
THE HOSPITALS OF PROVIDENCE - EAST CAMPUS,2024,3.098591549
THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,2023,6.069364162
THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,2023,0.107235033
THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,2024,1.212121212
THE JAMES B. HAGGIN MEMORIAL HOSPITAL,2023,1.110288675
THE JAMES B. HAGGIN MEMORIAL HOSPITAL,2024,7.230497349
THE JEWISH HOSPITAL-MERCY HEALTH,2024,6.666666667
THE MCDOWELL HOSPITAL,2024,31.85840708
THE MEDICAL CENTER (BOWLING GREEN),2023,5.245402913
THE MEDICAL CENTER AT ALBANY,2023,33.82594417
THE MEDICAL CENTER AT ALBANY,2024,0.373333333
THE MEDICAL CENTER AT FRANKLIN,2023,163658.0
THE MEDICAL CENTER AT FRANKLIN,2024,14.86486486
THE MEDICAL CENTER AT SCOTTSVILLE,2023,5.955113491
THE MEDICAL CENTER AT SCOTTSVILLE,2024,35.85951941
THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,2023,1.8399515
THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,2024,3.409090909
THE MEDICAL CENTER OF SOUTHEAST TEXAS,2023,0.756447288
THE MIRIAM HOSPITAL,2024,14.54545455
THE MONROE CLINIC,2023,1.358234295
THE NEBRASKA MEDICAL CENTER,2024,3.986384567
THE NEBRASKA METHODIST HOSPITAL,2023,1.333333333
THE NEBRASKA METHODIST HOSPITAL,2024,1.581058152
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,2023,9.523809524
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,2024,2.097902098
"THE OUTER BANKS HOSPITAL, INC",2023,3.009509603
THE PAVILION,2023,12.10526316
THE PAVILION,2024,0.0
THE PAVILION AT WILLIAMSBURG PLACE,2024,26.43678161
